property_type,place,area,furnishing_details,society,bedrooms,bathroom,balcony,price_per_sqft,price,latitude,longitude
house,sabarmati,5400.0,semi-furnished,,10,6.0,1.0,5556.0,3.0,23.0770712,72.5890677
house,ramdev nagar,2529.0,unfurnished,,4,3.0,1.0,14828.0,3.75,23.0264444,72.5120935
house,gota,1170.0,unfurnished,,2,2.0,1.0,6838.0,0.8,23.1010002,72.5408363
house,isanpur,3240.0,furnished,,4,3.0,1.0,4012.0,1.3,22.9811295,72.6012948
house,new cg road,2070.0,semi-furnished,,4,3.0,1.0,10870.0,2.25,23.1089092,72.5952869
house,new ranip,1125.0,semi-furnished,,5,3.0,2.0,9778.0,1.1,23.092529,72.561323
house,thakkarbapanagar,4769.0,semi-furnished,,4,5.0,1.0,3145.0,1.5,23.05139408268185,72.64699206820808
house,thakkarbapanagar,720.0,unfurnished,,2,2.0,1.0,3194.0,0.23,23.05139408268185,72.64699206820808
house,narolgam,70.0,unfurnished,umang narol,1,1.0,1.0,24279.0,0.17,22.961952739461708,72.58467437700327
house,chekhla,6200.0,furnished,,4,4.0,1.0,8871.0,5.5,23.058825,72.3686102
house,paldi,2970.0,furnished,,4,5.0,1.0,9259.0,2.75,23.0145531,72.5635432
house,vatva,1275.0,unfurnished,,3,3.0,4.0,11373.0,1.45,22.9589978,72.6297981
house,noble nagar tenament,990.0,semi-furnished,,4,4.0,1.0,5556.0,0.55,23.087897097105824,72.65507303785806
house,navrangpura,2745.0,furnished,,5,4.0,1.0,18761.0,5.15,23.0359998,72.5643429
house,ramwadi,200.0,furnished,girivar bungalow,4,4.0,2.0,125000.0,2.5,22.98215321131559,72.60298870331191
house,bavla,810.0,unfurnished,bellevue vierraaa ii,2,1.0,1.0,3951.0,0.32,22.8278859,72.3684741
house,ghodasar,945.0,unfurnished,,5,2.0,2.0,4233.0,0.4,22.99124285,72.61642315668566
house,isanpur,600.0,semi-furnished,,1,1.0,1.0,10000.0,0.6,22.9811295,72.6012948
house,ghatlodiya,1845.0,unfurnished,vasoya park,4,4.0,1.0,13008.0,2.4,23.075569,72.549728
house,jivraj park,2808.0,semi-furnished,,6,3.0,2.0,9972.0,2.8,23.0063315,72.536517
house,chandkheda,1134.0,furnished,,3,2.0,1.0,10141.0,1.15,23.1100643,72.5811205
house,vatva,1260.0,semi-furnished,,2,2.0,1.0,5952.0,0.75,22.9589978,72.6297981
house,maninagar,1350.0,semi-furnished,,4,3.0,1.0,6667.0,0.9,22.9986596,72.6114013
house,old wadaj,3600.0,unfurnished,,8,5.0,1.0,25000.0,9.0,23.06302783235717,72.57740522539777
house,vastral,2430.0,unfurnished,,4,4.0,1.0,2675.0,0.65,22.9948656,72.6624431
house,satellite,3500.0,unfurnished,,3,3.0,1.0,11429.0,4.0,23.027602360651706,72.52116979489662
house,vastral,900.0,semi-furnished,,2,2.0,1.0,3556.0,0.32,22.9948656,72.6624431
house,drive in road,1600.0,unfurnished,paramsukh society,3,2.0,1.0,5625.0,0.9,23.043209353033056,72.54824227938613
house,jodhpur,2200.0,semi-furnished,,5,4.0,2.0,16818.0,3.7,23.0169268,72.5204317
house,naroda,900.0,furnished,,2,1.0,1.0,4111.0,0.37,23.0732586,72.6508299
house,kalupur,891.0,unfurnished,,2,3.0,1.0,6173.0,0.55,23.0263312,72.601
house,nirnay nagar,990.0,furnished,,2,2.0,1.0,7576.0,0.75,23.0697965,72.5524459
house,vastrapur,4725.0,furnished,,4,5.0,4.0,6984.0,3.3,23.0400861,72.5290418
house,nava naroda,4500.0,semi-furnished,dharnidhar bunglows,3,3.0,2.0,16667.0,7.5,23.0687402,72.6734956
house,moraiya,1200.0,semi-furnished,,2,2.0,1.0,3500.0,0.42,22.9306513,72.4407996
house,kolat,2000.0,unfurnished,,3,3.0,1.0,6250.0,1.25,22.95523425,72.42225723194358
house,rakhial,2000.0,semi-furnished,,4,3.0,1.0,3250.0,0.65,23.020817131975605,72.6019332485684
house,naroda,900.0,unfurnished,,1,1.0,1.0,3889.0,0.35,23.0732586,72.6508299
house,shahpur,2250.0,semi-furnished,,4,4.0,1.0,1911.0,0.43,23.0360108,72.5781671
house,vastral,944.0,unfurnished,,1,1.0,1.0,45028.0,4.25,22.9948656,72.6624431
house,chandlodiya,1560.0,furnished,,3,4.0,1.0,5128.0,0.8,23.0751633,72.5440359
house,vasna,1200.0,semi-furnished,chandrashila society,3,2.0,1.0,7083.0,0.85,23.0020055,72.5472413
house,gurukul,873.0,unfurnished,,3,3.0,1.0,9164.0,0.8,23.0457058,72.5268056
house,ognaj,3582.0,unfurnished,skyang shree bungalows,4,5.0,1.0,15355.0,5.5,23.1177924,72.5136803
house,shahpur,2476.0,unfurnished,,4,4.0,1.0,1737.0,0.43,23.0360108,72.5781671
house,hathijan,1125.0,unfurnished,,2,2.0,1.0,6667.0,0.75,22.9411139,72.6674473
house,thakkarbapanagar,1440.0,semi-furnished,sardar bunglow,3,3.0,2.0,10069.0,1.45,23.05139408268185,72.64699206820808
house,bapunagar,1300.0,semi-furnished,,3,2.0,1.0,0.0,0.42,23.032436850000003,72.63135659282611
house,maninagar,1800.0,semi-furnished,vishwanagar,3,2.0,3.0,0.0,1.6,22.9986596,72.6114013
house,lapkaman,2475.0,semi-furnished,devansh harmony,3,4.0,2.0,5455.0,1.35,23.131737800000003,72.49824663032769
house,jivraj park,13501.0,semi-furnished,,10,10.0,1.0,6296.0,8.5,23.0063315,72.536517
house,dariyapur,1200.0,semi-furnished,,3,2.0,1.0,3333.0,0.4,23.0334462,72.5955886
house,naroda,2000.0,semi-furnished,moonlight park society,2,3.0,2.0,0.0,0.99,23.0732586,72.6508299
house,bapunagar,900.0,unfurnished,,3,2.0,1.0,5000.0,0.45,23.032436850000003,72.63135659282611
house,sanand,1899.0,unfurnished,shantikrupa the otherside,2,2.0,1.0,21011.0,3.99,23.0238876,72.3851475
house,ram nagar sabarmati,2025.0,unfurnished,,3,3.0,2.0,8889.0,1.8,23.0836935162549,72.58587492275113
house,bhairavnath road,2700.0,unfurnished,,4,4.0,2.0,7963.0,2.15,22.995567436705347,72.60212832462626
house,chandkheda,2700.0,unfurnished,,4,3.0,1.0,10926.0,2.95,23.1100643,72.5811205
house,bopal,2260.0,semi-furnished,,4,5.0,2.0,13274.0,3.0,23.02353855,72.47052697610516
house,nava naroda,1206.0,furnished,,3,3.0,1.0,16584.0,2.0,23.0687402,72.6734956
house,jamalpur,252.0,unfurnished,,1,1.0,1.0,15873.0,0.4,23.0139241,72.5820624
house,sanand,2142.0,furnished,,4,4.0,4.0,14706.0,3.15,23.0238876,72.3851475
house,paldi,4500.0,furnished,sharda nagar,5,4.0,3.0,10000.0,4.5,23.0145531,72.5635432
house,saraspur,900.0,semi-furnished,,3,1.0,1.0,3889.0,0.35,23.03184890638064,72.61007727720957
house,new cg road,2160.0,furnished,,4,3.0,2.0,15046.0,3.25,23.1089092,72.5952869
house,naroda,2500.0,unfurnished,,2,2.0,1.0,4000.0,1.0,23.0732586,72.6508299
house,north bopal,2250.0,furnished,,3,4.0,2.0,14444.0,3.25,23.03412455440988,72.47104686685971
house,isanpur,1400.0,furnished,,4,3.0,2.0,10714.0,1.5,22.9811295,72.6012948
house,saraspur,1890.0,unfurnished,,4,3.0,3.0,1852.0,0.35,23.03184890638064,72.61007727720957
house,ghatlodia,1250.0,semi-furnished,avishkar,6,5.0,4.0,13600.0,1.7,23.0848516,72.5303277074631
house,jodhpur,500.0,semi-furnished,shreyash park,2,1.0,1.0,0.0,0.75,23.0169268,72.5204317
house,new ranip,525.0,furnished,,3,4.0,2.0,53333.0,2.8,23.092529,72.561323
house,nava naroda,3904.0,semi-furnished,shiti ratna bungalows part-2,4,3.0,1.0,7044.0,2.75,23.0687402,72.6734956
house,ghatlodiya,1000.0,semi-furnished,,2,2.0,1.0,11000.0,1.1,23.075569,72.549728
house,chandlodiya,855.0,semi-furnished,,2,2.0,1.0,9123.0,0.78,23.0751633,72.5440359
house,hatkeshwar,550.0,semi-furnished,,1,2.0,1.0,3636.0,0.2,22.9993349,72.6245126
house,amraiwadi,1170.0,unfurnished,,2,2.0,1.0,4017.0,0.47,23.0057574,72.6269822
house,isanpur,600.0,furnished,,2,2.0,1.0,9167.0,0.55,22.9811295,72.6012948
house,ghatlodiya,2250.0,unfurnished,aarti tenaments,3,3.0,1.0,7778.0,1.75,23.075569,72.549728
house,adroda,1800.0,unfurnished,,2,2.0,1.0,2778.0,0.5,22.8194217,72.3082861
house,sarkhej gandhinagar highway,2200.0,furnished,,4,4.0,1.0,8409.0,1.85,23.054317424033545,72.51923073752492
house,bopal,2000.0,unfurnished,,3,3.0,1.0,8750.0,1.75,23.02353855,72.47052697610516
house,sabarmati,1000.0,semi-furnished,,5,1.0,1.0,8500.0,0.85,23.0770712,72.5890677
house,bopal,2025.0,unfurnished,,3,4.0,2.0,11111.0,2.25,23.02353855,72.47052697610516
house,adroda,500.0,unfurnished,,1,1.0,1.0,5600.0,0.28,22.8194217,72.3082861
house,sanand,1170.0,furnished,,3,2.0,1.0,5128.0,0.6,23.0238876,72.3851475
house,kalupur,891.0,unfurnished,,4,4.0,1.0,5051.0,0.45,23.0263312,72.601
house,gandhinagar ahmedabad road,1500.0,furnished,,5,3.0,2.0,0.0,1.3,23.14058793542285,72.63373189569896
house,chandlodiya,855.0,semi-furnished,,2,2.0,1.0,9123.0,0.78,23.0751633,72.5440359
house,bopal ghuma road,2664.0,furnished,,4,3.0,1.0,10135.0,2.7,23.030364685121512,72.45322627038814
house,amraiwadi,400.0,furnished,,4,3.0,2.0,12000.0,0.48,23.0057574,72.6269822
house,memnagar,2250.0,unfurnished,,2,2.0,1.0,16444.0,3.7,23.0516973,72.535169
house,narolgam,1474.0,unfurnished,raj nagar 2,2,3.0,1.0,1900.0,0.28,22.961952739461708,72.58467437700327
house,singarwa,1400.0,semi-furnished,,4,4.0,2.0,6286.0,0.88,23.021933850594493,72.69288087458058
house,vadodara expressway,1170.0,furnished,,3,2.0,1.0,4274.0,0.5,22.954985609016827,72.6875606204066
house,bhadra,840.0,unfurnished,,3,1.0,2.0,10714.0,0.9,23.0238245,72.58120917865162
house,ambawadi,758.0,unfurnished,,2,1.0,1.0,3036.0,0.23,23.0226117,72.5490834
house,vasna,900.0,furnished,shantabaug,1,1.0,1.0,8889.0,0.8,23.0020055,72.5472413
house,chainpur,800.0,unfurnished,,1,1.0,1.0,15625.0,1.25,23.10476602626592,72.5598979884748
house,vastral,2250.0,furnished,surbhi park,4,5.0,1.0,8489.0,1.91,22.9948656,72.6624431
house,naroda,2400.0,furnished,,5,3.0,1.0,3333.0,0.8,23.0732586,72.6508299
house,naranpura,2775.0,furnished,,5,2.0,2.0,0.0,1.85,23.0567133,72.5508575
house,viramgam,710.0,unfurnished,,3,1.0,1.0,2534.0,0.18,23.1224522,72.0483946
house,sarkhej gandhinagar highway,2772.0,furnished,maruti celedron,4,4.0,1.0,11183.0,3.1,23.054317424033545,72.51923073752492
house,shantipura,1500.0,furnished,shantipura chokdigokul dham,1,5.0,1.0,0.0,8.0,22.987597,72.47144058390487
house,vejalpur,1170.0,unfurnished,akshardham raw house,4,3.0,1.0,10256.0,1.2,23.0069372,72.5208415
house,lambha,2160.0,unfurnished,,4,4.0,1.0,3565.0,0.77,22.9317728,72.5749418
house,amraiwadi,280.0,unfurnished,,1,1.0,1.0,4643.0,0.13,23.0057574,72.6269822
house,isanpur,1900.0,semi-furnished,,7,8.0,3.0,6316.0,1.2,22.9811295,72.6012948
house,khadia,738.0,unfurnished,,2,2.0,2.0,8130.0,0.6,23.02139,72.5892915
house,jivraj park,2160.0,unfurnished,,5,4.0,1.0,3148.0,0.68,23.0063315,72.536517
house,bopal ghuma road,2205.0,furnished,,3,3.0,1.0,11338.0,2.5,23.030364685121512,72.45322627038814
house,nikol,1440.0,unfurnished,,3,3.0,1.0,11458.0,1.65,23.0589329,72.6718736720388
house,nava vadaj,2898.0,semi-furnished,karuna society,2,2.0,1.0,8316.0,2.41,23.0682238,72.5640995
house,amraiwadi,200.0,unfurnished,,6,3.0,2.0,57500.0,1.15,23.0057574,72.6269822
house,ghuma,3150.0,unfurnished,,4,5.0,1.0,7937.0,2.5,23.0295113,72.4506006
house,ghodasar,900.0,semi-furnished,,2,1.0,1.0,5556.0,0.5,22.99124285,72.61642315668566
house,paldi,2700.0,unfurnished,,6,4.0,2.0,11111.0,3.0,23.0145531,72.5635432
house,ambawadi,1305.0,furnished,manekbag society,3,3.0,2.0,49808.0,6.5,23.0226117,72.5490834
house,juhapura,720.0,semi-furnished,,3,4.0,1.0,8333.0,0.6,23.0040778,72.52850457738727
house,ghodasar,1300.0,semi-furnished,,2,2.0,1.0,2923.0,0.38,22.99124285,72.61642315668566
house,ghodasar,1350.0,semi-furnished,,3,2.0,1.0,3704.0,0.5,22.99124285,72.61642315668566
house,gomtipur,459.0,semi-furnished,,2,2.0,3.0,5447.0,0.25,23.0136957,72.620581
house,dudheshwar,2000.0,semi-furnished,goverment e colony,5,2.0,1.0,0.0,0.72,23.0559546,72.5841384
house,jashoda nagar,765.0,unfurnished,,1,1.0,1.0,11111.0,0.85,22.98316024500863,72.6227490366106
house,chandlodiya,1350.0,unfurnished,,2,1.0,1.0,6667.0,0.9,23.0751633,72.5440359
house,chandkheda,520.0,furnished,vrundavan duplex,2,2.0,1.0,9615.0,0.5,23.1100643,72.5811205
house,ghatlodiya,1594.0,semi-furnished,,3,2.0,1.0,8783.0,1.4,23.075569,72.549728
house,juhapura,1000.0,semi-furnished,,3,2.0,1.0,17000.0,1.7,23.0040778,72.52850457738727
house,bapunagar,1800.0,semi-furnished,,5,4.0,2.0,6667.0,1.2,23.032436850000003,72.63135659282611
house,gomtipur,1575.0,furnished,,2,1.0,1.0,3683.0,0.58,23.0136957,72.620581
house,bopal ghuma road,855.0,unfurnished,,4,4.0,2.0,17778.0,1.52,23.030364685121512,72.45322627038814
house,isanpur,810.0,unfurnished,,2,2.0,1.0,9259.0,0.75,22.9811295,72.6012948
house,maninagar,900.0,semi-furnished,,3,2.0,1.0,0.0,0.6,22.9986596,72.6114013
house,kathwada,1834.0,unfurnished,,4,4.0,1.0,5998.0,1.1,23.03291725,72.68306226125398
house,vasna,1197.0,semi-furnished,,4,4.0,1.0,25898.0,3.1,23.0020055,72.5472413
house,gota,3150.0,unfurnished,,6,6.0,2.0,19048.0,6.0,23.1010002,72.5408363
house,vejalpur,1085.0,semi-furnished,bakeri city,2,2.0,1.0,6912.0,0.75,23.0069372,72.5208415
house,amraiwadi,1017.0,unfurnished,,1,1.0,1.0,6391.0,0.65,23.0057574,72.6269822
house,bopal,2889.0,unfurnished,,4,4.0,1.0,13846.0,4.0,23.02353855,72.47052697610516
house,behrampura,3852.0,unfurnished,,3,3.0,4.0,7788.0,3.0,23.0035894,72.58384
house,new ranip,2520.0,furnished,,2,1.0,1.0,12698.0,3.2,23.092529,72.561323
house,sabarmati,253.0,furnished,sabarmati society,3,3.0,3.0,35573.0,0.9,23.0770712,72.5890677
house,lapkaman,414.0,furnished,devansh harmony,3,4.0,2.0,53140.0,2.2,23.131737800000003,72.49824663032769
house,sola,1260.0,unfurnished,silver parikrama bungalow,4,4.0,1.0,23810.0,3.0,23.069237,72.5111307
house,juhapura,2223.0,semi-furnished,,5,6.0,2.0,11696.0,2.6,23.0040778,72.52850457738727
house,gota,900.0,semi-furnished,,1,1.0,1.0,11111.0,1.0,23.1010002,72.5408363
house,thakkarbapanagar,2952.0,furnished,,5,5.0,3.0,8469.0,2.5,23.05139408268185,72.64699206820808
house,khokhra,1800.0,furnished,,4,3.0,1.0,10833.0,1.95,23.0008422,72.6186315
house,jivraj park,1386.0,semi-furnished,,4,2.0,1.0,2886.0,0.4,23.0063315,72.536517
house,rajpath rangoli road,2610.0,unfurnished,,4,3.0,1.0,15747.0,4.11,23.035257106331645,72.49443739569561
house,jain nagar paldi,5850.0,semi-furnished,,9,9.0,8.0,8274.0,4.84,23.01371999359582,72.55588536055254
house,mahadev nagar tekra,800.0,unfurnished,,1,1.0,1.0,8125.0,0.65,23.001607196245107,72.64976992032621
house,behrampura,225.0,furnished,,2,2.0,1.0,93333.0,2.1,23.0035894,72.58384
house,moraiya,765.0,unfurnished,,2,1.0,1.0,1961.0,0.15,22.9306513,72.4407996
house,bapunagar,1548.0,furnished,,2,2.0,1.0,4845.0,0.75,23.032436850000003,72.63135659282611
house,meghaninagar,3150.0,furnished,,10,7.0,1.0,8571.0,2.7,23.0556421,72.6156446
house,hathijan,1935.0,semi-furnished,pushpak city,3,3.0,2.0,6977.0,1.35,22.9411139,72.6674473
house,sola,2880.0,semi-furnished,maurya bunglows,4,4.0,1.0,14236.0,4.1,23.069237,72.5111307
house,shahpur,1125.0,unfurnished,,9,3.0,1.0,8889.0,1.0,23.0360108,72.5781671
house,naranpura,2400.0,unfurnished,,8,4.0,1.0,22917.0,5.5,23.0567133,72.5508575
house,ghodasar,1269.0,semi-furnished,,4,3.0,1.0,8274.0,1.05,22.99124285,72.61642315668566
house,manipur,1458.0,unfurnished,jaldhara 319,3,3.0,1.0,6516.0,0.95,23.0330965,72.42603765663131
house,nava naroda,1080.0,unfurnished,,2,2.0,1.0,3981.0,0.43,23.0687402,72.6734956
house,new cg road,3000.0,furnished,,3,3.0,1.0,6667.0,2.0,23.1089092,72.5952869
house,bavla,774.0,unfurnished,,1,1.0,1.0,6460.0,0.5,22.8278859,72.3684741
house,moraiya,1336.0,unfurnished,,3,4.0,1.0,3593.0,0.48,22.9306513,72.4407996
house,ghatlodia,1008.0,semi-furnished,devcity bungalow,2,2.0,1.0,14980.0,1.51,23.0848516,72.5303277074631
house,kuber nagar,900.0,semi-furnished,,2,2.0,1.0,2889.0,0.26,23.07351725,72.64158921402294
house,ghatlodiya,1440.0,semi-furnished,,3,2.0,1.0,10069.0,1.45,23.075569,72.549728
house,naroda,1470.0,unfurnished,,2,1.0,1.0,10884.0,1.6,23.0732586,72.6508299
house,bopal,2160.0,furnished,devbhumi bunglows,3,3.0,2.0,8796.0,1.9,23.02353855,72.47052697610516
house,santej,502.0,furnished,,1,1.0,1.0,29880.0,1.5,23.1060238,72.4759517
house,vatva,1108.68,furnished,anusthan bunglow,3,4.0,1.0,0.0,0.9,22.9589978,72.6297981
house,motera,2000.0,unfurnished,,4,3.0,1.0,9500.0,1.9,23.0917717,72.59733447335586
house,narolgam,644.0,furnished,,2,2.0,1.0,4037.0,0.26,22.961952739461708,72.58467437700327
house,ghatlodiya,900.0,semi-furnished,,2,2.0,1.0,12222.0,1.1,23.075569,72.549728
house,sarkhej,495.0,unfurnished,,1,2.0,1.0,3434.0,0.17,22.983483,72.5007203
house,vatva,40.0,unfurnished,,1,1.0,1.0,15000.0,0.06,22.9589978,72.6297981
house,ghodasar,1125.0,unfurnished,,3,2.0,1.0,17778.0,2.0,22.99124285,72.61642315668566
house,mahadev nagar tekra,450.0,semi-furnished,,1,2.0,1.0,8000.0,0.36,23.001607196245107,72.64976992032621
house,ram nagar sabarmati,1195.0,unfurnished,,3,2.0,1.0,8369.0,1.0,23.0836935162549,72.58587492275113
house,maninagar,900.0,semi-furnished,,2,2.0,1.0,6667.0,0.6,22.9986596,72.6114013
house,amraiwadi,300.0,unfurnished,,1,1.0,1.0,7667.0,0.23,23.0057574,72.6269822
house,nehru nagar ambawadi,4950.0,unfurnished,,9,4.0,1.0,11131.0,5.51,23.0225299,72.5416944
house,isanpur,1400.0,unfurnished,,4,2.0,3.0,5000.0,0.7,22.9811295,72.6012948
house,sindhu bhavan marg,6300.0,furnished,,7,5.0,2.0,34921.0,22.0,23.04136287523569,72.49591398035237
house,singarava,112.0,semi-furnished,shiv bunglows,3,4.0,1.0,0.0,0.8,23.022012845151924,72.69506956239819
house,kolat,1045.0,furnished,,5,5.0,1.0,47847.0,5.0,22.95523425,72.42225723194358
house,bapunagar,1710.0,semi-furnished,,3,4.0,1.0,7076.0,1.21,23.032436850000003,72.63135659282611
house,nava naroda,2034.0,furnished,satva 4 bungalow,4,4.0,2.0,14258.0,2.9,23.0687402,72.6734956
house,isanpur,990.0,semi-furnished,,3,2.0,1.0,8081.0,0.8,22.9811295,72.6012948
house,nava naroda,438.0,unfurnished,,1,1.0,1.0,13242.0,0.58,23.0687402,72.6734956
house,isanpur,537.0,semi-furnished,,1,1.0,1.0,3909.0,0.21,22.9811295,72.6012948
house,new naroda,1125.0,semi-furnished,parshwanath smruti,3,1.0,1.0,5778.0,0.65,23.0875987,72.6839578
house,bopal,3000.0,semi-furnished,,4,4.0,1.0,15333.0,4.6,23.02353855,72.47052697610516
house,motera,1200.0,furnished,,2,2.0,1.0,6667.0,0.8,23.0917717,72.59733447335586
house,khadia,2790.0,semi-furnished,,10,2.0,2.0,3226.0,0.9,23.02139,72.5892915
house,kalupur,504.0,furnished,sodagar pole,3,3.0,1.0,0.0,0.4,23.0263312,72.601
house,sola,1350.0,furnished,,3,2.0,1.0,22222.0,3.0,23.069237,72.5111307
house,shyamal cross road,2250.0,furnished,,4,5.0,2.0,17778.0,4.0,23.01396635,72.52886355220377
house,nava vadaj,3600.0,furnished,,5,5.0,2.0,14750.0,5.31,23.0682238,72.5640995
house,dholka,106.0,furnished,,4,4.0,1.0,2818.0,0.03,22.726607,72.4411863
house,ghodasar,700.0,unfurnished,,1,1.0,1.0,6000.0,0.42,22.99124285,72.61642315668566
house,hathijan,1458.0,furnished,,3,3.0,1.0,8573.0,1.25,22.9411139,72.6674473
house,kathwada,1152.0,unfurnished,bhagirath villa,2,2.0,2.0,4774.0,0.55,23.03291725,72.68306226125398
house,ghatlodiya,950.0,unfurnished,,2,2.0,1.0,18421.0,1.75,23.075569,72.549728
house,satellite,1287.0,unfurnished,,2,2.0,1.0,17483.0,2.25,23.027602360651706,72.52116979489662
house,rambagh,2142.0,unfurnished,,4,3.0,1.0,16340.0,3.5,22.99749745893191,72.60037014515959
house,gomtipur,900.0,semi-furnished,,5,1.0,1.0,5556.0,0.5,23.0136957,72.620581
house,ghodasar,1152.0,unfurnished,,4,4.0,1.0,6510.0,0.75,22.99124285,72.61642315668566
house,ambawadi,2880.0,unfurnished,,6,5.0,2.0,19097.0,5.5,23.0226117,72.5490834
house,isanpur,800.0,semi-furnished,,2,1.0,2.0,8625.0,0.69,22.9811295,72.6012948
house,ghatlodia,200.0,furnished,cp nagar,4,2.0,2.0,80000.0,1.6,23.0848516,72.5303277074631
house,motera,2700.0,semi-furnished,,4,3.0,1.0,14815.0,4.0,23.0917717,72.59733447335586
house,narolgam,1214.0,unfurnished,,3,4.0,1.0,6592.0,0.8,22.961952739461708,72.58467437700327
house,bopal,1548.0,unfurnished,,3,3.0,1.0,9690.0,1.5,23.02353855,72.47052697610516
house,bodakdev,2808.0,semi-furnished,,5,6.0,2.0,23148.0,6.5,23.0445921,72.517344
house,kunthu nagar,1440.0,unfurnished,,4,4.0,3.0,6806.0,0.98,19.165235100354725,72.83081216674721
house,mahadev nagar tekra,1350.0,unfurnished,,3,2.0,1.0,6593.0,0.89,23.001607196245107,72.64976992032621
house,chandkheda,2000.0,unfurnished,adhikar society d,2,2.0,1.0,4750.0,0.95,23.1100643,72.5811205
house,sardarnagar,1669.0,furnished,,3,2.0,2.0,7192.0,1.2,23.0835832,72.6248611
house,naranpura,1494.0,unfurnished,,2,2.0,1.0,13387.0,2.0,23.0567133,72.5508575
house,vasna,2556.0,furnished,vasna chacharavadi,4,3.0,1.0,4499.0,1.15,23.0020055,72.5472413
house,kankaria,1827.0,unfurnished,,3,1.0,1.0,21894.0,4.0,23.0017632,72.5940885
house,ranip,1800.0,semi-furnished,,4,2.0,1.0,3389.0,0.61,23.0766234,72.5764197
house,khadia,315.0,unfurnished,,2,1.0,1.0,6667.0,0.21,23.02139,72.5892915
house,raipur,40.0,semi-furnished,raipur mill housing,1,1.0,1.0,47500.0,0.19,23.02054525,72.58997754783618
house,memnagar,1722.0,semi-furnished,,4,3.0,1.0,10742.0,1.85,23.0516973,72.535169
house,science city,2600.0,furnished,,4,3.0,1.0,13346.0,3.47,23.077854,72.49479798780331
house,sanand,1500.0,furnished,prerna aashtamangal,3,2.0,1.0,5000.0,0.75,23.0238876,72.3851475
house,sanand,1351.0,semi-furnished,,3,3.0,3.0,5551.0,0.75,23.0238876,72.3851475
house,navarangpura,3600.0,furnished,,4,5.0,2.0,9750.0,3.51,23.03498285,72.56721890910065
house,jivraj park,900.0,semi-furnished,,2,2.0,2.0,6111.0,0.55,23.0063315,72.536517
house,khokhra,2025.0,semi-furnished,,4,4.0,6.0,9383.0,1.9,23.0008422,72.6186315
house,kuha,1737.0,unfurnished,,5,4.0,2.0,3915.0,0.68,23.0002244,72.7975237
house,maninagar,3200.0,unfurnished,,4,4.0,3.0,7844.0,2.51,22.9986596,72.6114013
house,bhairavnath road,2718.0,unfurnished,,3,2.0,1.0,0.0,2.51,22.995567436705347,72.60212832462626
house,nava vadaj,1500.0,semi-furnished,,4,2.0,1.0,6333.0,0.95,23.0682238,72.5640995
house,kalol,2700.0,semi-furnished,,10,5.0,1.0,5556.0,1.5,23.237695044474957,72.49579973920652
house,vastral,1532.0,semi-furnished,,3,3.0,1.0,9856.0,1.51,22.9948656,72.6624431
house,bopal,675.0,unfurnished,prathana upvan,3,4.0,4.0,10370.0,0.7,23.02353855,72.47052697610516
house,sardarnagar,875.0,furnished,,5,4.0,1.0,17143.0,1.5,23.0835832,72.6248611
house,kazipur dariyapur,3591.0,unfurnished,,4,5.0,1.0,6266.0,2.25,23.04672389383973,72.57914960239715
house,bapunagar,1250.0,semi-furnished,,2,2.0,2.0,4400.0,0.55,23.032436850000003,72.63135659282611
house,bavla,3500.0,semi-furnished,,4,5.0,1.0,8286.0,2.9,22.8278859,72.3684741
house,shilaj,4050.0,semi-furnished,,5,5.0,2.0,18519.0,7.5,23.0544372,72.4720756
house,khamasa,450.0,unfurnished,,2,2.0,1.0,5556.0,0.25,23.0212928,72.5847376
house,kalapi nagar,2000.0,unfurnished,,4,3.0,1.0,5000.0,1.0,23.0506582,72.6176279
house,isanpur,450.0,unfurnished,,2,3.0,1.0,8889.0,0.4,22.9811295,72.6012948
house,vishalnagar,1260.0,furnished,,3,2.0,4.0,5556.0,0.7,22.983040340661088,72.59209946929914
house,nana chiloda,972.0,furnished,parth banglows,2,2.0,1.0,5247.0,0.51,23.10851629258663,72.66177164259034
house,shilaj,2295.0,unfurnished,,4,3.0,1.0,11765.0,2.7,23.0544372,72.4720756
house,maninagar east,1464.0,furnished,radhe bunglows,3,4.0,2.0,17077.0,2.5,22.9993547,72.6137203
house,keshav nagar,1683.0,semi-furnished,,3,3.0,10.0,5051.0,0.85,23.066523082196657,72.58630428411189
house,keshawnagar,187.0,semi-furnished,,5,3.0,2.0,0.0,0.9,23.06691813958405,72.58600397494635
house,sanand,2430.0,unfurnished,shantikrupa the otherside,2,3.0,3.0,30864.0,7.5,23.0238876,72.3851475
house,naranpura,21.0,semi-furnished,shivalik yash,2,2.0,2.0,95238.0,0.2,23.0567133,72.5508575
house,saraspur,1400.0,unfurnished,,5,3.0,2.0,2143.0,0.3,23.03184890638064,72.61007727720957
house,naranpura,4800.0,furnished,,6,6.0,2.0,11458.0,5.5,23.0567133,72.5508575
house,gulbai tekra,2700.0,furnished,,8,4.0,1.0,24296.0,6.56,23.0265739,72.5489628
house,manipur road,2412.0,unfurnished,,3,3.0,1.0,7255.0,1.75,23.0332883,72.429408
house,gurukul,1800.0,furnished,,4,2.0,1.0,14444.0,2.6,23.0457058,72.5268056
house,kolat,455.0,furnished,param green,3,3.0,4.0,49451.0,2.25,22.95523425,72.42225723194358
house,ognaj,700.0,unfurnished,,2,2.0,1.0,8571.0,0.6,23.1177924,72.5136803
